Exchange,Name,Root Ticker,Sector,SubSector,Listing Type,Date of TSX ListingYYYYMMDD,HQLocation,HQRegion,Market Capitalization,CMP,52W_Low,52W_High,Div Yield,SMA 200,SMA 50,Beta,Current Volume,Avg 10 Day Volume,Avg 3 Mon. Volume,EPS,R&D expense,Revenue,R&D %,Div. Payout Ratio,P/E,P/S,Book Value,Shares Outstanding,P/B
TSXV,AsiaBaseMetals Inc.,ABZ,Mining,,Other,2009-11-03,BC,Canada,14309478.0,0.34,0.12,0.64,,0.3667647,0.3667647,1.953674,6550.0,3150.0,3674.0,,,0,,0.0,,,235956,42086700.0,0.005606426733386081
TSXV,Asian Mineral Resources Limited,ASN,Mining,,,,ON,Canada,8390324.0,0.38,0.1,0.45,,0.39411765,0.39411765,2.341853,58253.0,9716.0,6987.0,2.7030001096137672,,0,,0.0,0.14058453,,-292430,22079800.0,-0.013244232284712724
TSXV,Aston Bay Holdings Ltd.,BAY,Mining,,QT,2011-06-01,USA,USA,7774260.0,0.06,0.045,0.105,,0.065142855,0.065142855,-0.194888,142000.0,223539.0,132838.0,,,0,,0.0,,,12816334,129571000.0,0.09891359949371387
TSXV,Astorius Resources Ltd.,ASQ,Mining,,QT,2008-01-08,BC,Canada,559254.0,0.105,0.09,0.5,,0.113676466,0.113676466,2.0,1500.0,4750.0,4434.0,,,0,,0.0,,,336279,5326228.571428572,0.0631364192299027
TSXV,ATAC Resources Ltd.,ATC,Mining,,,,BC,Canada,26866120.0,0.17,0.17,0.37,,0.19117647,0.19117647,1.316293,103500.0,62400.0,107814.0,,,0,,0.0,,,108864715,158036000.0,0.6888602280493052
TSXV,ATEX Resources Inc.,ATX,Mining,,,,BC,Canada,2376468.0,0.18,0.06,0.3,,0.18,0.18,2.591054,834.0,0.0,24.0,,,0,,0.0,,,1445678,13202600.0,0.10949949252419978
TSXV,Athabasca Minerals Inc.,ABM,Mining,,QT,2006-02-13,AB,Canada,19396916.0,0.44,0.21,0.79,,0.5,0.5,,121622.0,27864.0,75293.0,,,5131593,,,,,14139143,44083900.0,0.3207325803751483
TSXV,Atico Mining Corporation,ATY,Mining,,IPO,2012-03-12,BC,Canada,29160636.0,0.245,0.22,0.415,,0.29294118,0.29294118,1.664536,91001.0,63583.0,61333.0,,,54599946,,0.0,,0.58828044,49379103,119023004.08163266,0.41487024614277956
TSXV,Atlanta Gold Inc.,ATG,Mining,,TSX Comedown,2009-10-26,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Aton Resources Inc.,AAN,Mining,,QT,2008-08-21,ON,Canada,6659660.0,0.02,0.02,0.06,,0.02542857,0.02542857,0.20607,243000.0,23600.0,105228.0,,,0,,0.0,,,-728541,332983000.0,-0.002187922506554389
TSXV,Aura Resources Inc.,AUU,Mining,,Other,2005-12-19,ON,Canada,1150103.0,0.035,0.03,0.1,,0.04735294,0.04735294,1.853035,97000.0,7533.0,15879.0,,,0,,0.0,,,-89676,32860085.714285713,-0.002729025139487507
TSXV,Auramex Resource Corp.,AUX,Mining,,,,BC,Canada,1714617.0,0.03,0.03,0.08,,0.033529412,0.033529412,2.531948,40000.0,25416.0,31522.0,,,0,,0.0,,,2633463,57153900.0,0.04607669817807709
TSXV,Aurania Resources Ltd.,ARU,Mining,,IPO,2013-04-17,ON,Canada,108020448.0,2.95,2.18,4.1,,2.567647,2.567647,-0.602236,13703.0,35283.0,17736.0,,,0,,0.0,,,1007932,36617101.01694915,0.02752626428655434
TSXV,Aurcana Corporation,AUN,Mining,,,,BC,Canada,32681720.0,0.215,0.21,1.15,,0.25852942,0.25852942,,295.0,30166.0,83452.0,,,0,,0.0,,128.6302,64196165,152008000.0,0.4223209633703489
TSXV,AurCrest Gold Inc.,AGO,Mining,,,,ON,Canada,1614604.0,0.02,0.01,0.05,,0.035,0.035,4.410543,15000.0,12166.0,28466.0,,,0,,0.0,,,-793083,80730200.0,-0.009823870125430137
TSXV,Aurelius Minerals Inc.,AUL,Mining,,QT,2008-04-02,BC,Canada,2526260.0,0.02,0.02,0.04,,0.024117647,0.024117647,-1.046325,100000.0,234800.0,116923.0,,,0,,0.0,,,1003556,126313000.0,0.007944993785279426
TSXV,Aurex Energy Corp.,AURX,Mining,,QT,2011-01-17,SK,Canada,3591075.0,0.15,0.025,0.65,,0.1257353,0.1257353,-1.228434,2500.0,11900.0,5865.0,,,0,,0.0,,,9086483,23940500.0,0.3795444121885508
TSXV,Aurion Resources Ltd.,AU,Mining,,IPO,2008-10-03,BC,Canada,131896376.0,1.59,0.75,2.35,,1.6467648,1.6467648,-0.290734,15100.0,39533.0,97149.0,,,16748,,0.0,,2670.5618,32070717,82953695.59748428,0.38660986432258004
TSXV,Austin Resources Ltd.,AUT,Mining,,QT,2010-05-17,ON,Canada,1921194.0,0.09,0.05,0.13,,0.08857143,0.08857143,1.527156,18000.0,0.0,1046.0,,,0,,0.0,,,-10343,21346600.0,-0.0004845268098900996
TSXV,Austral Gold Limited,AGLD,Mining,,Other,2016-08-22,Argentina,Latin America,30673078.0,0.06,0.04905,0.0981,,0.06485714,0.06485714,0.402086,12000.0,7333.0,9114.0,,,122767000,,0.0,,0.29463598,46654000,511217966.6666667,0.09126048582408325
TSXV,Avidian Gold Corp.,AVG,Mining,,QT from NEX,2014-11-19,ON,Canada,7616853.0,0.09,0.07,0.5,,0.09617647,0.09617647,,12000.0,7833.0,27503.0,,,0,,0.0,,,462727,84631700.0,0.005467537577527097
TSXV,Avrupa Minerals Ltd.,AVU,Mining,,QT,2008-09-02,BC,Canada,3865190.0,0.035,0.02,0.065,,0.03117647,0.03117647,0.386581,42000.0,99833.0,61277.0,,,0,,0.0,,,456354,110433999.99999999,0.004132368654581017
TSXV,Awale Resources Limited,ARIC,Mining,,QT,2016-04-14,BC,Canada,12304296.0,0.24,0.055,0.26,,0.09528571,0.09528571,-0.660441,724400.0,993016.0,101924.0,,,0,,0.0,,-56701.824,5069815,51267900.0,0.09888868083147545
TSXV,AXMIN Inc.,AXM,Mining,,,,ON,Canada,46982948.0,0.35,0.15,0.66,,0.35911766,0.35911766,0.78115,14700.0,38533.0,19709.0,0.005,,1482775,,0.0,70,48.00993,1221674,134236994.2857143,0.009100874215044998
TSXV,Azarga Metals Corp.,AZR,Mining,,,,BC,Canada,5144227.0,0.055,0.05,0.14,,0.06882353,0.06882353,-1.107028,7019.0,29950.0,10098.0,,,0,,0.0,,,5972182,93531400.0,0.06385216087859265
TSXV,Azimut Exploration Inc.,AZM,Mining,,,,Quebec,Canada,23241492.0,0.405,0.22,0.52,,0.39882353,0.39882353,2.027156,112581.0,60066.0,57536.0,,,172468,,0.0,,144.80861,6829875,57386399.99999999,0.1190155681485509
TSXV,Azincourt Energy Corp.,AAZ,Mining,,IPO,2012-05-01,BC,Canada,2886440.0,0.02,0.02,0.075,,0.02514706,0.02514706,1.174121,50000.0,395666.0,375134.0,,,0,,0.0,,,4224073,144322000.0,0.029268392899211484
TSXV,Aztec Minerals Corp.,AZT,Mining,,IPO,2017-05-02,BC,Canada,2253370.0,0.07,0.06,0.195,,0.08171429,0.08171429,-0.048284,10000.0,8888.0,3725.0,,,0,,0.0,,,3084362,32190999.999999996,0.0958144201795533
TSXV,Azucar Minerals Ltd.,AMZ,Mining,,RTO,2015-08-14,BC,Canada,14396654.0,0.195,0.15,0.49,,0.19941176,0.19941176,0.49921,49856.0,18000.0,48373.0,,,178047,,0.0,,80.85873,26710471,73828994.87179486,0.3617883603370617
TSXV,Bankers Cobalt Corp.,BANC,Mining,,IPO,2010-02-17,BC,Canada,1158750.0,0.01,0.005,0.05,,0.018529411,0.018529411,3.447928,155500.0,329083.0,84009.0,,,0,,0.0,,,699595,115875000.0,0.006037497303128371
TSXV,Banyan Gold Corp.,BYN,Mining,,QT,2011-01-25,AB,Canada,5835105.0,0.045,0.035,0.06,,0.044558823,0.044558823,1.813099,60000.0,277916.0,242420.0,,,0,,0.0,,,5108469,129669000.0,0.03939622423246882
TSXV,Bard Ventures Ltd.,CBS,Mining,,,,BC,Canada,1222208.0,0.115,0.08,1.25,,0.10470588,0.10470588,-3.913738,1000.0,0.0,3006.0,,,0,,0.0,,,575395,10627895.652173912,0.054140068629889515
TSXV,Barker Minerals Ltd.,BML,Mining,,,,BC,Canada,,0.005,0.005,0.01,,0.01,0.01,1.279552,40000.0,0.0,0.0,0.0,,0,,0.0,Infinity,,3198622,,
TSXV,Barkerville Gold Mines Ltd.,BGM,Mining,,,,BC,Canada,227858672.0,0.405,0.3,0.56,,0.42882353,0.42882353,-0.373801,7500.0,86216.0,1014511.0,,,0,,0.0,,,1899794,562614004.9382715,0.003376727175869787
TSXV,Barksdale Capital Corp.,BRO,Mining,,,,BC,Canada,17388480.0,0.4,0.35,0.75,,0.42867646,0.42867646,3.613418,4500.0,21833.0,18553.0,,,0,,0.0,,,9482746,43471200.0,0.21813858370599384
TSXV,Baroyeca Gold & Silver Inc.,BGS,Mining,,IPO,2010-12-15,BC,Canada,268849.0,0.05,0.01,0.2,,0.048857145,0.048857145,0.407348,10000.0,1666.0,384.0,,,0,,0.0,,,-2522411,5376980.0,-0.46911295931917174
TSXV,Barrian Mining Corp.,BARI,Mining,,IPO,2019-04-24,BC,Canada,6312937.0,0.145,0.095,0.27,,0.18814285,0.18814285,,152300.0,113117.0,522169.0,,,0,,0.0,,,2598254,43537496.55172414,0.05967853472955614
TSXV,Barsele Minerals Corp.,BME,Mining,,Other,2015-09-29,BC,Canada,62485708.0,0.51,0.355,0.75,,0.5570588,0.5570588,3.430894,5000.0,6850.0,22049.0,,,0,,0.0,,,1326207,122520996.07843137,0.010824324339895454
TSXV,Batero Gold Corp.,BAT,Mining,,QT,2009-02-06,BC,Canada,6335010.0,0.055,0.055,0.1,,0.06382353,0.06382353,0.134185,10000.0,15050.0,19671.0,,,0,,0.0,,,17896997,115182000.0,0.15538015488531193
TSXV,Bayhorse Silver Inc.,BHS,Mining,,Other,2006-08-30,BC,Canada,9087120.0,0.09,0.07,0.2,,0.10617647,0.10617647,0.603833,227500.0,56300.0,140558.0,,,0,,0.0,,,-2435264,100968000.0,-0.024119166468584106
TSXV,BCM Resources Corporation,B,Mining,,Other,2006-09-27,BC,Canada,2312610.0,0.06,0.05,0.15,,0.07352941,0.07352941,-0.608626,13000.0,2333.0,6606.0,,,0,,0.0,,-462522,205298,38543500.0,0.005326397447040357
TSXV,Bear Creek Mining Corporation,BCM,Mining,,,,BC,Canada,257712496.0,2.5,0.89,2.76,,2.3764706,2.3764706,2.653354,21750.0,14650.0,75358.0,,,0,,0.0,,,107505000,103084998.4,1.042877253418088
TSXV,Bearclaw Capital Corp.,BRL,Mining,,,,BC,Canada,487440.0,0.02,0.02,0.04,,0.02,0.02,0.889776,2000.0,0.0,1396.0,,,0,,0.0,,,190386,24372000.0,0.007811669128508124
TSXV,Bearing Lithium Corp.,BRZ,Mining,,Other,2011-06-10,BC,Canada,9486420.0,0.15,0.15,0.38,,0.178,0.178,,39000.0,21146.0,20391.0,,,0,,0.0,,,19202320,63242800.0,0.30362855534543065
TSXV,Beauce Gold Fields Inc.,BGF,Mining,,Other,2019-02-04,Quebec,Canada,2488104.0,0.12,0.07,0.29,,0.12842858,0.12842858,,31500.0,7097.0,20880.0,,0.0,0,,,,,1762820,20734200.0,0.08501991878153004
TSXV,Bell Copper Corporation,BCU,Mining,,Other,2008-05-12,BC,Canada,3924338.0,0.055,0.03,0.15,,0.060882352,0.060882352,4.76837,24000.0,16016.0,17692.0,,,0,,0.0,,,1420400,71351600.0,0.019907051839061773
TSXV,Belmont Resources Inc.,BEA,Mining,,,,BC,Canada,557504.0,0.035,0.03,0.48,,0.047058824,0.047058824,3.223642,250.0,105550.0,44733.0,,,0,,0.0,,,1219300,15928685.714285713,0.07654743284353117
TSXV,BeMetals Corp.,BMET,Mining,,QT from NEX,2010-03-24,BC,Canada,21510034.0,0.205,0.2,0.295,,0.21957143,0.21957143,2.590909,76500.0,36833.0,41077.0,,,0,,0.0,,,9802805,104926995.12195122,0.09342500458158272
TSXV,Benchmark Metals Inc.,BNCH,Mining,,IPO,2012-11-01,BC,Canada,35321732.0,0.335,0.16,0.455,,0.3567647,0.3567647,-2.0,169218.0,120066.0,221171.0,,,0,,0.0,,,7327638,105438005.97014925,0.06949712233816847
TSXV,Benton Resources Inc.,BEX,Mining,,Other,2012-08-01,ON,Canada,4208425.0,0.05,0.035,0.11,,0.049117647,0.049117647,2.191693,19000.0,34750.0,63852.0,,,0,,0.0,,,5778456,84168500.0,0.0686534273510874
TSXV,Benz Mining Corp.,BZ,Mining,,QT,2012-09-20,BC,Canada,1842197.0,0.07,0.05,0.14,,0.08757143,0.08757143,0.71246,2000.0,3029.0,25683.0,,,0,,0.0,,,1117000,26317099.999999996,0.042443886294462545
TSXV,Berkwood Resources Ltd.,BKR,Mining,,,,BC,Canada,1588982.0,0.025,0.02,0.09,,0.029705882,0.029705882,4.293929,26000.0,23750.0,102125.0,,,0,,0.0,,,4047812,63559280.0,0.06368561758408843
TSXV,Bessor Minerals Inc.,BST,Mining,,Other,2007-09-20,BC,Canada,1082708.0,0.055,0.03,0.2,,0.06,0.06,-0.236421,7000.0,5500.0,6577.0,,,0,,0.0,,,948712,19685600.0,0.04819319705774779
TSXV,Bitterroot Resources Ltd.,BTT,Mining,,,,BC,Canada,1485645.0,0.035,0.02,0.07,,0.03,0.03,0.769968,49900.0,35816.0,30204.0,,,0,,0.0,,,3840056,42446999.99999999,0.09046707658962944
TSXV,Black Mammoth Metals Corporation,BMM,Mining,,Other,2005-12-14,BC,Canada,443272.0,0.04,0.02,0.09,,0.04,0.04,-0.067092,3750.0,0.0,77.0,0.006000000150000004,,0,,0.0,6.6666665,,19339,11081800.0,0.0017451136097023949
TSXV,Blackheath Resources Inc.,BHR,Mining,,IPO,2012-07-11,BC,Canada,514361.0,0.01,0.005,0.03,,0.0135294115,0.0135294115,6.720447,100000.0,0.0,15301.0,,,0,,0.0,,,-107153,51436100.0,-0.0020832255944754755
TSXV,Blackrock Gold Corp.,BRC,Mining,,QT,2000-07-20,BC,Canada,13550647.0,0.225,0.03,0.36,,0.25058824,0.25058824,-1.225239,25954.0,116500.0,254993.0,,,0,,0.0,,,1016205,60225097.777777776,0.016873447075995706
TSXV,Blind Creek Resources Ltd.,BCK,Mining,,Other,2011-07-05,BC,Canada,912695.0,0.035,0.03,0.06,,0.039558824,0.039558824,0.407348,19000.0,6833.0,15958.0,0.016,,0,,0.0,2.1875,,823424,26076999.999999996,0.031576638416995824
TSXV,Blue Moon Zinc Corp.,MOON,Mining,,Other,2007-06-07,BC,Canada,3268530.0,0.03,0.02,0.08,,0.03,0.03,2.370607,28497.0,55250.0,52909.0,,,0,,0.0,,,70623,108951000.0,0.0006482088278216813
TSXV,Blue River Resources Ltd.,BXR,Mining,,IPO,2011-08-26,BC,Canada,958755.0,0.005,0.005,0.025,,0.0070588235,0.0070588235,0.006389,20000.0,205333.0,125431.0,,,0,,0.0,,,-1195684,191751000.0,-0.006235607636987552
TSXV,Blue Sky Uranium Corp.,BSK,Mining,,QT,2006-06-28,BC,Canada,13212100.0,0.11,0.08,0.23,,0.113529414,0.113529414,2.057507,18700.0,119550.0,81485.0,,,0,,0.0,,,-89716,120110000.0,-0.000746948630422113
TSXV,Blue Star Gold Corp.,BAU,Mining,,IPO,2010-04-20,BC,Canada,5832000.0,0.045,0.02,0.07,,0.050735295,0.050735295,1.862619,93000.0,64333.0,73004.0,,,0,,0.0,,,1177983,129600000.0,0.009089375
TSXV,BlueBird Battery Metals Inc.,BATT,Mining,,IPO,2013-04-10,BC,Canada,4535856.0,0.09,0.085,0.345,,0.114264704,0.114264704,0.567092,27500.0,5500.0,41653.0,,,0,,0.0,,,3238502,50398400.0,0.0642580320010159
TSXV,Bluestone Resources Inc.,BSR,Mining,,,,BC,Canada,91725864.0,1.12,0.85,1.6,,1.1664706,1.1664706,0.311501,13400.0,9800.0,75996.0,,,0,,0.0,,,33985452,81898092.85714285,0.41497244702977126
TSXV,Bold Ventures Inc.,BOL,Mining,,Other,2007-10-29,ON,Canada,628350.0,0.005,0.005,0.04,,0.01,0.01,2.619808,700000.0,4433.0,247334.0,,,0,,0.0,,,1011974,125670000.0,0.008052629903716082
TSXV,Bonterra Resources Inc.,BTR,Mining,,IPO,2009-02-04,BC,Canada,134687696.0,1.8,1.46,3.19,,2.1008823,2.1008823,0.926517,99998.0,36100.0,72046.0,,,0,,0.0,,,34856940,74826497.77777778,0.46583684971491385
TSXV,Boreal Metals Corp.,BMX,Mining,,Other,2017-11-21,BC,Canada,3421422.0,0.045,0.04,0.12,,0.05014706,0.05014706,-0.062165,20000.0,29500.0,43322.0,,,0,,0.0,,,5555214,76031600.0,0.07306454158534083
TSXV,Bravada Gold Corporation,BVA,Mining,,Other,2010-05-04,BC,Canada,4945252.0,0.065,0.05,0.2,,0.07285714,0.07285714,2.576677,68.0,32733.0,91035.0,,,0,,0.0,,,-641930,76080800.0,-0.008437476998138821
TSXV,Braveheart Resources Inc.,BHT,Mining,,IPO,2010-12-29,ON,Canada,14738920.0,0.14,0.06,0.21,,0.14157143,0.14157143,-1.009584,24000.0,74250.0,46369.0,,,0,,0.0,,,2848678,105277999.99999999,0.027058625733771543
TSXV,Brixton Metals Corporation,BBB,Mining,,QT,2008-08-08,BC,Canada,25315220.0,0.19,0.1,0.43,,0.21382353,0.21382353,1.099041,342771.0,143050.0,178677.0,,,0,,0.0,,,7103957,133238000.0,0.053317799726804664
TSXV,Broadway Gold Mining Ltd.,BRD,Mining,,QT,2010-12-14,BC,Canada,3649515.0,0.075,0.06,0.14,,0.075,0.075,1.105431,9500.0,0.0,0.0,,,0,,0.0,,,4599638,48660200.0,0.09452566984928135
TSXV,Brunswick Resources Inc.,BRU,Mining,,QT,2007-05-02,Quebec,Canada,997012.0,0.025,0.02,0.04,,0.03,0.03,0.384984,25000.0,0.0,0.0,,,4732,,0.0,,164.3878,-217905,39880480.0,-0.0054639512864438945
TSXV,BTU Metals Corp.,BTU,Mining,,QT from NEX,2009-10-15,BC,Canada,6057315.0,0.09,0.065,0.235,,0.102,0.102,-6.481435,98000.0,105683.0,412088.0,,,0,,0.0,,,3627604,67303500.0,0.05389918800656727
TSXV,Buffalo Coal Corp.,BUF,Mining,,TSX Comedown,2015-12-18,South Africa,Africa,2106760.0,0.005,0.005,0.01,,0.005,0.005,,8800.0,1466.0,1189.0,,,758517462,,0.0,,,-403191121,421352000.0,-0.956898557500617
TSXV,BWR Exploration Inc,BWR,Mining,,IPO,2013-04-04,ON,Canada,2898496.0,0.04,0.025,0.055,,0.038,0.038,2.253993,55000.0,19333.0,11615.0,,,0,,0.0,,,-279421,72462400.0,-0.0038560826028395416
TSXV,Cabral Gold Inc.,CBR,Mining,,RTO from NEX,2015-03-10,BC,Canada,6782512.0,0.11,0.1,0.33,,0.12757143,0.12757143,2.786709,24000.0,46200.0,36683.0,,,0,,0.0,,,2349722,61659200.0,0.038108214183771444
TSXV,Cache Exploration Inc.,CAY,Mining,,QT,2008-02-27,BC,Canada,934488.0,0.015,0.015,0.065,,0.018823529,0.018823529,-1.535143,25000.0,0.0,106517.0,,,0,,0.0,,,974815,62299200.0,0.015647311682975062
TSXV,Cadillac Ventures Inc.,CDC,Mining,,Other,2009-05-08,ON,Canada,907212.0,0.01,0.005,0.04,,0.008970588,0.008970588,-1.683706,35001.0,0.0,25719.0,,,0,,0.0,,,17489062,90721200.0,0.1927781158097556
TSXV,Calibre Mining Corp.,CXB,Mining,,,,BC,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Callinex Mines Inc.,CNX,Mining,,Other,2011-07-14,BC,Canada,12686710.0,1.19,0.35,1.35,,0.78088236,0.78088236,1.710862,17820.0,30866.0,17350.0,,,0,,0.0,,,21168893,10661100.840336135,1.985619807656989
TSXV,Cameo Industries Corp.,CRU,Mining,,,1989-04-24,BC,Canada,1595940.0,0.015,0.015,0.15,,0.018470587,0.018470587,-0.210862,11552.0,276000.0,304534.0,,,0,,0.0,,,4136286,106396000.0,0.03887632993721569
TSXV,Camino Minerals Corporation,COR,Mining,,Other,2010-04-22,BC,Canada,4194684.0,0.065,0.06,0.18,,0.08529412,0.08529412,4.945686,75025.0,44050.0,34603.0,,,0,,0.0,,,11424501,64533600.0,0.1770318252817137
TSXV,Camrova Resources Inc.,CAV,Mining,,TSX Comedown,2014-03-17,BC,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Canada Carbon Inc.,CCB,Mining,,,,ON,Canada,7307884.0,0.065,0.05,0.18,,0.05617647,0.05617647,0.428115,1000.0,44716.0,40004.0,,,0,,0.0,,,6000737,112428984.61538461,0.05337357640050116
TSXV,Canada Cobalt Works Inc.,CCW,Mining,,QT,2005-08-22,BC,Canada,36640572.0,0.425,0.25,0.62,,0.36764705,0.36764705,1.563897,226398.0,191366.0,192741.0,,,0,,0.0,,207.01941,-414487,86213110.5882353,-0.004807702647218498
TSXV,Canada One Mining Corp.,CONE,Mining,,,,BC,Canada,452268.0,0.02,0.02,0.08,,0.028235294,0.028235294,2.439297,2900.0,13200.0,3733.0,,,0,,0.0,,,-517599,22613400.0,-0.022889039242219217
TSXV,Canada Rare Earth Corp.,LL,Mining,,,,BC,Canada,9650800.0,0.05,0.04,0.11,,0.06205882,0.06205882,0.797124,15000.0,26833.0,33466.0,,,1082762,,0.0,,7.281408,-1013275,193016000.0,-0.005249694325858996
TSXV,Canadian Energy Materials Corp.,CHEM,Mining,,Other,2010-09-29,BC,Canada,777150.0,0.03,0.03,0.175,,0.041714285,0.041714285,0.498402,3155.0,9416.0,26710.0,,,0,,0.0,,,2028164,25905000.0,0.07829237598919128
TSXV,Canadian Orebodies Inc.,CORE,Mining,,Other,2017-01-26,ON,Canada,4042380.0,0.075,0.07,0.445,,0.09528571,0.09528571,1.942492,40790.0,93883.0,51360.0,,,0,,0.0,,,1112722,53898400.0,0.020644805782731954
TSXV,Canadian Premium Sand Inc.,CPS,Mining,,Other,2010-04-05,ON,Canada,16570709.0,0.78,0.65,1.63,,0.8264706,0.8264706,4.563897,6500.0,6083.0,4257.0,,,0,,0.0,,,-1092474,21244498.717948716,-0.05142385398234922
TSXV,Canaf Investments Inc.,CAF,Mining,,,,BC,Canada,2371310.0,0.05,0.05,0.1,,0.05529412,0.05529412,1.0,121.0,3700.0,44039.0,0.01,,14673658,,0.0,5,0.23210894,3960356,47426200.0,0.08350565721057138
TSXV,Canalaska Uranium Ltd.,CVV,Mining,,TSX Comedown,2013-12-30,BC,Canada,7427040.0,0.16,0.12,0.38,,0.15970588,0.15970588,2.704472,38312.0,54083.0,65460.0,,,0,,0.0,,,3178000,46419000.0,0.06846334475107176
TSXV,Canasil Resources Inc.,CLZ,Mining,,,,BC,Canada,6252420.0,0.06,0.05,0.09,,0.061764706,0.061764706,-2.190095,18000.0,31250.0,57673.0,0.006,,0,,0.0,10,,1249361,104207000.0,0.011989223372710087
TSXV,Candelaria Mining Corp.,CAND,Mining,,QT from NEX,2012-11-08,BC,Canada,13658640.0,0.12,0.11,0.6,,0.17191176,0.17191176,-1.06869,1000.0,250.0,3650.0,,,0,,0.0,,,8559000,113822000.0,0.07519635922756585
TSXV,Candente Gold Corp.,CDG,Mining,,TSX Comedown,2015-07-27,BC,Canada,728046.0,0.01,0.01,0.04,,0.01617647,0.01617647,3.741214,800.0,666.0,85566.0,,,0,,0.0,,,-1289952,72804600.0,-0.017718001335080474
TSXV,Canex Metals Inc.,CANX,Mining,,,,AB,Canada,5588232.0,0.13,0.03,0.14,,0.09441176,0.09441176,2.880191,290000.0,163700.0,60876.0,,,0,,0.0,,,1011128,42986400.0,0.023522044181415517
TSXV,CaNickel Mining Limited,CML,Mining,,TSX Comedown,2016-02-05,BC,Canada,2251224.0,0.06,0.055,0.115,,0.08557143,0.08557143,5.388178,175.0,15197.0,5736.0,0.06500000162500004,,0,,0.0,0.9230769,,-87373789,37520400.0,-2.3287008933806677
TSXV,Canoe Mining Ventures Corp.,CLV,Mining,,QT,2012-03-27,ON,Canada,1738530.0,0.1,0.08,0.56,,0.12588236,0.12588236,1.923322,50000.0,9916.0,9133.0,,,0,,0.0,,,-32098,17385300.0,-0.0018462724255549228
TSXV,Canstar Resources Inc.,ROX,Mining,,,1997-03-05,ON,Canada,1557514.0,0.035,0.02,0.2,,0.036764704,0.036764704,2.207667,19000.0,12333.0,24450.0,,,0,,0.0,,,7827001,44500399.99999999,0.17588608192285915
TSXV,Canterra Minerals Corporation,CTM,Mining,,,,BC,Canada,898648.0,0.01,0.01,0.03,,0.016470589,0.016470589,1.113418,5000.0,2850.0,29376.0,0.0030000000300000004,,0,,0.0,3.3333333,,-212991,89864800.0,-0.002370127124302285
TSXV,Cantex Mine Development Corp.,CD,Mining,,,,BC,Canada,47508600.0,1.0,0.58,6.99,,2.6341176,2.6341176,-2.207667,153583.0,297500.0,119142.0,,,0,,0.0,,,9498027,47508600.0,0.1999222667053965
TSXV,Canuc Resources Corporation,CDA,Mining,,Other,2009-08-27,ON,Canada,1867923.0,0.03,0.03,0.13,,0.035294116,0.035294116,1.413748,41000.0,63516.0,26793.0,,,242962,,0.0,,9.490948,-296080,62264100.0,-0.004755228133065443
TSXV,Cardero Resource Corp.,CDU,Mining,,TSX Comedown,2016-08-02,BC,Canada,2146812.0,0.025,0.02,0.1,,0.03,0.03,1.715654,5000.0,13050.0,16704.0,,,0,,0.0,,,1501552,85872480.0,0.01748583480994144
TSXV,Cariboo Rose Resources Ltd.,CRB,Mining,,Other,2006-12-04,BC,Canada,1602891.0,0.035,0.03,0.06,,0.04,0.04,1.003194,10000.0,10516.0,51161.0,0.029000001242857197,,0,,0.0,1.2068965,,3163960,45796885.71428571,0.06908679379945362
TSXV,Carlin Gold Corporation,CGD,Mining,,,,BC,Canada,1778788.0,0.02,0.01,0.03,,0.019411765,0.019411765,-0.164536,385000.0,64166.0,22819.0,,,0,,0.0,,,1573164,88939400.0,0.017688043769128192
TSXV,Cartier Resources Inc.,ECR,Mining,,QT,2006-12-28,Quebec,Canada,25713992.0,0.135,0.11,0.22,,0.15382352,0.15382352,0.814696,127300.0,45066.0,93093.0,,,0,,0.0,,,20747728,190474014.8148148,0.10892681618630044
TSXV,Carube Copper Corp.,CUC,Mining,,RTO,2011-08-09,ON,Canada,7040280.0,0.04,0.03,0.055,,0.041911766,0.041911766,2.154311,4500.0,179766.0,78255.0,,,0,,0.0,,,12701765,176007000.0,0.07216624906963928
TSXV,Casa Minerals Inc.,CASA,Mining,,QT from NEX,2011-11-10,BC,Canada,3789819.0,0.09,0.07,0.23,,0.10128571,0.10128571,,50000.0,33087.0,63775.0,,,0,,0.0,,,1552569,42109100.0,0.036870153957220646
TSXV,Cascadero Copper Corporation,CCD,Mining,,,,ON,Canada,2914485.0,0.015,0.01,0.04,,0.019117646,0.019117646,2.876996,126450.0,24416.0,26900.0,,,0,,0.0,,,-1385545,194299000.0,-0.007130993983499658
TSXV,Castle Peak Mining Ltd.,CAP,Mining,,QT,2010-03-09,BC,Canada,1327630.0,0.01,0.01,0.02,,0.012499999,0.012499999,3.311501,3000.0,0.0,39858.0,,,0,,0.0,,,3594847,132763000.0,0.02707717511656109
TSXV,CBLT Inc.,CBLT,Mining,,QT from NEX,2008-10-07,ON,Canada,738529.0,0.015,0.015,0.05,,0.015,0.015,6.138977,97000.0,0.0,29477.0,0.0010000000666666711,,0,,0.0,14.999999,,1121031,49235266.66666667,0.02276886215707169
